filename,path,contour_type,contour_quadrant,contrast,position,jitter,stimulus_id,mean_activation_TL,mean_activation_TR,mean_activation_BL,mean_activation_BR,highest_activation_quadrant,matches_contour_quadrant
straight_TL_1_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TL_1_J000_002.png,straight,TL,NA,1,0,2,2.305602788925171,2.0413589477539062,2.273800849914551,2.150956869125366,TL,yes
straight_TL_1_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TL_1_J000_003.png,straight,TL,NA,1,0,3,2.321730136871338,2.113170862197876,2.304765462875366,2.0718870162963867,TL,yes
straight_TL_1_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TL_1_J000_004.png,straight,TL,NA,1,0,4,2.213563919067383,2.117478132247925,2.244896173477173,2.221468925476074,BL,no
straight_TL_1_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TL_1_J000_005.png,straight,TL,NA,1,0,5,2.3353793621063232,2.0289461612701416,2.314725399017334,2.1181399822235107,TL,yes
straight_TR_1_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TR_1_J000_000.png,straight,TR,NA,1,0,0,2.1121408939361572,2.2331652641296387,2.2631888389587402,2.186709403991699,BL,no
straight_TR_1_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TR_1_J000_001.png,straight,TR,NA,1,0,1,2.2050671577453613,2.2388548851013184,2.2858924865722656,2.1117963790893555,BL,no
straight_TR_1_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TR_1_J000_002.png,straight,TR,NA,1,0,2,2.2894039154052734,2.1402459144592285,2.3071305751800537,2.084184169769287,BL,no
straight_TR_1_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TR_1_J000_003.png,straight,TR,NA,1,0,3,2.245347499847412,2.1786015033721924,2.3125991821289062,2.0738351345062256,BL,no
straight_TR_1_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TR_1_J000_004.png,straight,TR,NA,1,0,4,2.2296836376190186,2.1236913204193115,2.302201747894287,2.1165995597839355,BL,no
straight_TR_1_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final_1/straight_TR_1_J000_005.png,straight,TR,NA,1,0,5,2.1708216667175293,2.19887638092041,2.3128957748413086,2.1139180660247803,BL,no
