filename,contour_type,true_contour_quadrant,jitter,stimulus_id,baseline_predicted_quadrant,baseline_correct,baseline_highest_enrichment,baseline_true_quadrant_enrichment,baseline_enrichment_TL,baseline_enrichment_TR,baseline_enrichment_BL,baseline_enrichment_BR,bias_predicted_quadrant,bias_correct,bias_highest_enrichment,bias_true_quadrant_enrichment,bias_enrichment_TL,bias_enrichment_TR,bias_enrichment_BL,bias_enrichment_BR,correctness_change,delta_highest_enrichment_bias_minus_baseline,delta_true_quadrant_enrichment_bias_minus_baseline
C_BR_0_J000_004.png,C,BR,0,4,BR,True,1.7513804052568673,1.7513804052568673,1.0960798061695,0.8839087070749236,1.077013949583868,1.7513804052568673,BR,True,1.6577450522248793,1.6577450522248793,1.075660143900187,0.8953118767450342,1.0564962343574409,1.6577450522248793,same_correct,-0.093635353031988,-0.093635353031988
C_BR_0_J000_005.png,C,BR,0,5,BR,True,1.6434986127737186,1.6434986127737186,1.0155345079407068,0.8535077545732743,1.1217911126896312,1.6434986127737186,BR,True,1.568877195766534,1.568877195766534,1.0040622298547297,0.8797657201111696,1.0985763221725426,1.568877195766534,same_correct,-0.07462141700718461,-0.07462141700718461
C_TL_0_J000_000.png,C,TL,0,0,TL,True,1.9322975689025679,1.9322975689025679,1.9322975689025679,0.8294144264498133,1.0310588067611597,0.8789871120339108,TL,True,1.7809680680928652,1.7809680680928652,1.7809680680928652,0.8597362106065145,1.0259214077308678,0.8941112090097721,same_correct,-0.15132950080970264,-0.15132950080970264
C_TL_0_J000_001.png,C,TL,0,1,TL,True,1.7200073294954277,1.7200073294954277,1.7200073294954277,0.9374841766668955,0.9777271156180302,0.9086237383907791,TL,True,1.6103546532244473,1.6103546532244473,1.6103546532244473,0.9309552513733801,0.9954228746660482,0.9204025472631803,same_correct,-0.10965267627098041,-0.10965267627098041
C_TL_0_J000_002.png,C,TL,0,2,TL,True,1.6778911442899953,1.6778911442899953,1.6778911442899953,0.8711053196723383,1.079213226340951,0.988568838536926,TL,True,1.5782428195995242,1.5782428195995242,1.5782428195995242,0.8970625602571879,1.057833417671927,0.9870662939035129,same_correct,-0.09964832469047114,-0.09964832469047114
C_TL_0_J000_003.png,C,TL,0,3,TL,True,1.8117492889850608,1.8117492889850608,1.8117492889850608,0.8725094688963243,1.0924900131626971,0.9318215267586726,TL,True,1.679326628915969,1.679326628915969,1.679326628915969,0.8915520656534816,1.074986792489714,0.9440300603526026,same_correct,-0.13242266006909187,-0.13242266006909187
C_TL_0_J000_004.png,C,TL,0,4,TL,True,1.884687638221722,1.884687638221722,1.884687638221722,0.9715490378628715,0.8836594821217072,0.9124615810297014,TL,True,1.7531023679442734,1.7531023679442734,1.7531023679442734,0.9633251247169824,0.9042961228972719,0.9192025030666556,same_correct,-0.13158527027744849,-0.13158527027744849
C_TL_0_J000_005.png,C,TL,0,5,TL,True,1.6912395643925175,1.6912395643925175,1.6912395643925175,0.8673491217342522,1.0559333581379446,0.8597044666100205,TL,True,1.5765575860344652,1.5765575860344652,1.5765575860344652,0.8907391208407028,1.0370235576773448,0.8842262763592004,same_correct,-0.11468197835805238,-0.11468197835805238
C_TR_0_J000_000.png,C,TR,0,0,TR,True,1.6629317952011986,1.6629317952011986,1.1027378312691458,1.6629317952011986,1.1650808591335937,0.8470287612786693,TR,True,1.562318568732705,1.562318568732705,1.0676045375086043,1.562318568732705,1.129145879893589,0.8690087259470468,same_correct,-0.10061322646849358,-0.10061322646849358
C_TR_0_J000_001.png,C,TR,0,1,TR,True,1.5645447703121282,1.5645447703121282,0.9458616468598903,1.5645447703121282,1.2069704187693304,0.9399101389034743,TR,True,1.4757228285488255,1.4757228285488255,0.9574356464374089,1.4757228285488255,1.1717426676858906,0.9485294895782732,same_correct,-0.08882194176330271,-0.08882194176330271
C_TR_0_J000_002.png,C,TR,0,2,TR,True,1.5847254927255936,1.5847254927255936,0.9669599730275569,1.5847254927255936,1.1043776267609446,0.8842317232857247,TR,True,1.4945361125874936,1.4945361125874936,0.9659744915594674,1.4945361125874936,1.081247545592085,0.9000860347364867,same_correct,-0.09018938013809996,-0.09018938013809996
C_TR_0_J000_003.png,C,TR,0,3,TR,True,1.3076592915574314,1.3076592915574314,0.9489124532290751,1.3076592915574314,1.1559980198277835,0.894210319286841,TR,True,1.2647192309123962,1.2647192309123962,0.9558158664021311,1.2647192309123962,1.1140621129493293,0.9072577769192688,same_correct,-0.042940060645035194,-0.042940060645035194
C_TR_0_J000_004.png,C,TR,0,4,TR,True,1.268601577225789,1.268601577225789,1.0010757035382742,1.268601577225789,1.0560004474922362,0.9586294847910897,TR,True,1.2204600046838598,1.2204600046838598,1.001913942612655,1.2204600046838598,1.0472514635250938,0.9588904540298003,same_correct,-0.04814157254192919,-0.04814157254192919
C_TR_0_J000_005.png,C,TR,0,5,TR,True,1.8613310344634468,1.8613310344634468,1.101077868166148,1.8613310344634468,1.059392436199956,0.8938841747951546,TR,True,1.7187195213964643,1.7187195213964643,1.0863344526572798,1.7187195213964643,1.0475228239635654,0.9039835179079094,same_correct,-0.1426115130669825,-0.1426115130669825
straight_BL_0_J000_000.png,straight,BL,0,0,BL,True,1.801442160829642,1.801442160829642,0.9774282695653042,0.965868144007378,1.801442160829642,0.9047528260057286,BL,True,1.672174119991939,1.672174119991939,0.9807761025699862,0.9637643817831333,1.672174119991939,0.9213790107512545,same_correct,-0.12926804083770294,-0.12926804083770294
straight_BL_0_J000_001.png,straight,BL,0,1,BL,True,1.9893125035317099,1.9893125035317099,1.010943586935613,0.9282190259414929,1.9893125035317099,0.9187511134256592,BL,True,1.8378211542290932,1.8378211542290932,1.0196719529470972,0.9368506348157465,1.8378211542290932,0.9373804499719802,same_correct,-0.15149134930261665,-0.15149134930261665
straight_BL_0_J000_002.png,straight,BL,0,2,BL,True,1.7178193702991291,1.7178193702991291,1.0408369591792264,0.9275084672112308,1.7178193702991291,0.9352852938634202,BL,True,1.6157558756809307,1.6157558756809307,1.033127099289869,0.9381671937331465,1.6157558756809307,0.943376186335872,same_correct,-0.10206349461819841,-0.10206349461819841
straight_BL_0_J000_003.png,straight,BL,0,3,BL,True,1.7275609805538061,1.7275609805538061,1.0683105911164692,0.8934886970676517,1.7275609805538061,0.9192271369941935,BL,True,1.6044973475154818,1.6044973475154818,1.0667997882928635,0.9079965531743297,1.6044973475154818,0.9319973209243059,same_correct,-0.12306363303832435,-0.12306363303832435
straight_BL_0_J000_004.png,straight,BL,0,4,BL,True,1.8812881298675257,1.8812881298675257,1.022071892585828,0.905933104344851,1.8812881298675257,0.906887935091057,BL,True,1.7271887034137867,1.7271887034137867,1.031176635507152,0.9181674885274443,1.7271887034137867,0.9242907861224064,same_correct,-0.15409942645373897,-0.15409942645373897
straight_BL_0_J000_005.png,straight,BL,0,5,BL,True,1.7885083942551048,1.7885083942551048,1.0342357198744898,0.9037046444852788,1.7885083942551048,0.9366941433181104,BL,True,1.6779448978402378,1.6779448978402378,1.0345056769081957,0.9190909745718648,1.6779448978402378,0.9379764381658098,same_correct,-0.11056349641486696,-0.11056349641486696
straight_BR_0_J000_000.png,straight,BR,0,0,BR,True,1.9305707288892102,1.9305707288892102,1.0156658603090587,0.9061763133438275,1.0048633632907202,1.9305707288892102,BR,True,1.773882447004759,1.773882447004759,1.0195058757542144,0.9200059978592003,1.0151135053664078,1.773882447004759,same_correct,-0.15668828188445127,-0.15668828188445127
straight_BR_0_J000_001.png,straight,BR,0,1,BR,True,1.8176607609339501,1.8176607609339501,0.967468147299508,0.9583579271148109,1.0245483669389746,1.8176607609339501,BR,True,1.6877682679336892,1.6877682679336892,0.9751321296348111,0.9670837447424121,1.0252148842537678,1.6877682679336892,same_correct,-0.12989249300026096,-0.12989249300026096
straight_BR_0_J000_002.png,straight,BR,0,2,BR,True,2.0907035003690404,2.0907035003690404,1.0186977197180676,0.9293699312052205,1.092488443609312,2.0907035003690404,BR,True,1.9192343102932743,1.9192343102932743,1.0145212020371048,0.9372324314496936,1.0815029449041649,1.9192343102932743,same_correct,-0.1714691900757661,-0.1714691900757661
straight_BR_0_J000_003.png,straight,BR,0,3,BR,True,1.6435939357320823,1.6435939357320823,0.9153490235461411,0.9548762217794011,1.0555185656013728,1.6435939357320823,BR,True,1.5304665807934799,1.5304665807934799,0.9327227681402638,0.9713658315239123,1.0497098255399289,1.5304665807934799,same_correct,-0.11312735493860249,-0.11312735493860249
straight_BR_0_J000_004.png,straight,BR,0,4,BR,True,1.9842321894482051,1.9842321894482051,0.9929474118052102,0.9318523853704012,1.1371690015540141,1.9842321894482051,BR,True,1.8203611501581398,1.8203611501581398,0.9924088252583168,0.9403558171825082,1.1232505312651109,1.8203611501581398,same_correct,-0.1638710392900653,-0.1638710392900653
straight_BR_0_J000_005.png,straight,BR,0,5,BR,True,1.40613162124887,1.40613162124887,0.9416227915208434,0.9126286253955564,1.0229068844634643,1.40613162124887,BR,True,1.3327572894059474,1.3327572894059474,0.9572976371436055,0.923827609074752,1.0270952786293157,1.3327572894059474,same_correct,-0.07337433184292252,-0.07337433184292252
straight_TL_0_J000_000.png,straight,TL,0,0,TL,True,1.5061176559181806,1.5061176559181806,1.5061176559181806,0.9261913281007681,1.0482194659647617,0.946013141667634,TL,True,1.4334230864510893,1.4334230864510893,1.4334230864510893,0.9389025007605295,1.0382854580129899,0.9551945503134857,same_correct,-0.0726945694670913,-0.0726945694670913
straight_TL_0_J000_001.png,straight,TL,0,1,TL,True,1.6050504007484547,1.6050504007484547,1.6050504007484547,0.9286021152489801,1.0226078216001395,1.0093026402397485,TL,True,1.5188201754552642,1.5188201754552642,1.5188201754552642,0.9347905672486461,1.0253165831928281,1.0074316703019905,same_correct,-0.08623022529319058,-0.08623022529319058
straight_TL_0_J000_002.png,straight,TL,0,2,TL,True,1.4631766649987825,1.4631766649987825,1.4631766649987825,0.8943718600826988,1.030185577952123,0.9674488482526845,TL,True,1.3937262116082998,1.3937262116082998,1.3937262116082998,0.9170823096585174,1.016782309704388,0.9719011078473488,same_correct,-0.06945045339048272,-0.06945045339048272
straight_TL_0_J000_003.png,straight,TL,0,3,TL,True,1.6270592413452498,1.6270592413452498,1.6270592413452498,1.0016916549986132,1.0789307038354887,0.9334132910694877,TL,True,1.5506798896605707,1.5506798896605707,1.5506798896605707,0.9844995825330075,1.0824975857613839,0.9410752281496384,same_correct,-0.07637935168467913,-0.07637935168467913
straight_TL_0_J000_004.png,straight,TL,0,4,TL,True,1.7097870880811539,1.7097870880811539,1.7097870880811539,0.8863682548801989,1.0586627833510986,0.9241271613955272,TL,True,1.5973744431748513,1.5973744431748513,1.5973744431748513,0.9046617256714101,1.0639849589033366,0.9359124104163502,same_correct,-0.11241264490630254,-0.11241264490630254
straight_TL_0_J000_005.png,straight,TL,0,5,TL,True,1.74555938160292,1.74555938160292,1.74555938160292,0.9287137989491431,0.9955703175881482,0.9346630775154515,TL,True,1.643610221404944,1.643610221404944,1.643610221404944,0.9347446318410119,0.9906177791815104,0.9423432934820184,same_correct,-0.10194916019797606,-0.10194916019797606
straight_TR_0_J000_000.png,straight,TR,0,0,TR,True,1.8289197452005888,1.8289197452005888,0.9891065121564986,1.8289197452005888,1.0005952661607267,0.9569164964527662,TR,True,1.6998772583403496,1.6998772583403496,1.0034750846140725,1.6998772583403496,1.0038806058058902,0.9586597544726493,same_correct,-0.12904248686023911,-0.12904248686023911
straight_TR_0_J000_001.png,straight,TR,0,1,TR,True,1.8769844165883087,1.8769844165883087,0.9376650249066784,1.8769844165883087,0.9435521168860792,1.004694670009168,TR,True,1.737439457680436,1.737439457680436,0.9492313118775616,1.737439457680436,0.9463977918323956,0.9927168102010021,same_correct,-0.13954495890787277,-0.13954495890787277
straight_TR_0_J000_002.png,straight,TR,0,2,TR,True,1.7893006936515772,1.7893006936515772,0.974144971290696,1.7893006936515772,0.9975999237509711,0.9144390121993249,TR,True,1.6650267698896326,1.6650267698896326,0.9766646538091713,1.6650267698896326,1.0009913366495862,0.9240192281697935,same_correct,-0.12427392376194457,-0.12427392376194457
straight_TR_0_J000_003.png,straight,TR,0,3,TR,True,1.7079647161862705,1.7079647161862705,1.1474510664830015,1.7079647161862705,0.9722362048986087,0.9028760309435235,TR,True,1.605184587674847,1.605184587674847,1.121486265065264,1.605184587674847,0.9716710499313057,0.9197246851776547,same_correct,-0.1027801285114236,-0.1027801285114236
straight_TR_0_J000_004.png,straight,TR,0,4,TR,True,1.9263374550032832,1.9263374550032832,1.0705637155333314,1.9263374550032832,1.0022878025740796,0.9266955303476114,TR,True,1.7675616949997257,1.7675616949997257,1.0613306173982406,1.7675616949997257,1.0062857725389847,0.9428802812949828,same_correct,-0.15877576000355753,-0.15877576000355753
straight_TR_0_J000_005.png,straight,TR,0,5,TR,True,1.745035516645105,1.745035516645105,0.9739669898040112,1.745035516645105,0.9622561091155802,0.9493919219167718,TR,True,1.6228375347164339,1.6228375347164339,0.9809473275822838,1.6228375347164339,0.9677679734665343,0.9534808559734919,same_correct,-0.12219798192867115,-0.12219798192867115
