condition,use_bias,bias_strength,bias_mode,n_bias_channels,filename,path,contour_type,true_contour_quadrant,contrast,position,jitter,stimulus_id,analysis_layer,score_channel_mode,use_abs_activation,mask_TL_path,enrichment_TL,inside_activation_TL,outside_activation_TL,mask_area_fraction_TL,mask_TR_path,enrichment_TR,inside_activation_TR,outside_activation_TR,mask_area_fraction_TR,mask_BL_path,enrichment_BL,inside_activation_BL,outside_activation_BL,mask_area_fraction_BL,mask_BR_path,enrichment_BR,inside_activation_BR,outside_activation_BR,mask_area_fraction_BR,predicted_quadrant,highest_contour_enrichment,true_quadrant_enrichment,matches_true_quadrant
matched_bias,True,0.25,add_mean_abs,61,C_BR_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_BR_0_J000_004.png,C,BR,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_004.png,1.075660143900187,3.2006399631500244,2.9755122661590576,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_004.png,0.8953118767450342,2.6719799041748047,2.984412431716919,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_004.png,1.0564962343574409,3.1446094512939453,2.9764511585235596,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_004.png,1.6577450522248793,4.885394096374512,2.947011709213257,0.0166168212890625,BR,1.6577450522248793,1.6577450522248793,True
matched_bias,True,0.25,add_mean_abs,61,C_BR_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_BR_0_J000_005.png,C,BR,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_005.png,1.0040622298547297,2.989279270172119,2.9771852493286133,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_005.png,0.8797657201111696,2.6246442794799805,2.983344554901123,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_005.png,1.0985763221725426,3.2655816078186035,2.972557783126831,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_005.png,1.568877195766534,4.627407550811768,2.94950270652771,0.0166168212890625,BR,1.568877195766534,1.568877195766534,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_000.png,C,TL,NA,0,0,0,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_000.png,1.7809680680928652,5.236235618591309,2.9401063919067383,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_000.png,0.8597362106065145,2.5662143230438232,2.9848856925964355,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_000.png,1.0259214077308678,3.053816795349121,2.9766576290130615,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_000.png,0.8941112090097721,2.667292594909668,2.983177661895752,0.0166168212890625,TL,1.7809680680928652,1.7809680680928652,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_001.png,C,TL,NA,0,0,1,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_001.png,1.6103546532244473,4.7494401931762695,2.949313163757324,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_001.png,0.9309552513733801,2.776467800140381,2.9823858737945557,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_001.png,0.9954228746660482,2.965553045272827,2.979189157485962,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_001.png,0.9204025472631803,2.7454776763916016,2.982909679412842,0.0166168212890625,TL,1.6103546532244473,1.6103546532244473,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_002.png,C,TL,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_002.png,1.5782428195995242,4.674940586090088,2.9621174335479736,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_002.png,0.8970625602571879,2.6871097087860107,2.9954540729522705,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_002.png,1.057833417671927,3.1602611541748047,2.9874846935272217,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_002.png,0.9870662939035129,2.952289581298828,2.990973949432373,0.0166168212890625,TL,1.5782428195995242,1.5782428195995242,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_003.png,C,TL,NA,0,0,3,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_003.png,1.679326628915969,4.953298568725586,2.9495742321014404,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_003.png,0.8915520656534816,2.6639254093170166,2.987963914871216,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_003.png,1.074986792489714,3.2022783756256104,2.978900194168091,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_003.png,0.9440300603526026,2.818265676498413,2.985355854034424,0.0166168212890625,TL,1.679326628915969,1.679326628915969,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_004.png,C,TL,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_004.png,1.7531023679442734,5.168515205383301,2.9482107162475586,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_004.png,0.9633251247169824,2.877070426940918,2.9866037368774414,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_004.png,0.9042961228972719,2.7033896446228027,2.9894959926605225,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_004.png,0.9192025030666556,2.7473092079162598,2.9887964725494385,0.0166168212890625,TL,1.7531023679442734,1.7531023679442734,True
matched_bias,True,0.25,add_mean_abs,61,C_TL_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TL_0_J000_005.png,C,TL,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_005.png,1.5765575860344652,4.650890827178955,2.950029134750366,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_005.png,0.8907391208407028,2.6574862003326416,2.983461856842041,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_005.png,1.0370235576773448,3.0864205360412598,2.9762299060821533,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_005.png,0.8842262763592004,2.6383416652679443,2.983785629272461,0.0166168212890625,TL,1.5765575860344652,1.5765575860344652,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_000.png,C,TR,NA,0,0,0,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_000.png,1.0676045375086043,3.1784987449645996,2.977224826812744,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_000.png,1.562318568732705,4.613445281982422,2.9529478549957275,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_000.png,1.129145879893589,3.3583202362060547,2.974212884902954,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_000.png,0.8690087259470468,2.5957651138305664,2.987041473388672,0.0166168212890625,TR,1.562318568732705,1.562318568732705,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_001.png,C,TR,NA,0,0,1,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_001.png,0.9574356464374089,2.859545946121216,2.9866716861724854,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_001.png,1.4757228285488255,4.369865417480469,2.961169481277466,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_001.png,1.1717426676858906,3.4872920513153076,2.976158618927002,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_001.png,0.9485294895782732,2.833383321762085,2.9871325492858887,0.0166168212890625,TR,1.4757228285488255,1.4757228285488255,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_002.png,C,TR,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_002.png,0.9659744915594674,2.8816182613372803,2.9831204414367676,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_002.png,1.4945361125874936,4.419564247131348,2.9571478366851807,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_002.png,1.081247545592085,3.2193756103515625,2.977463960647583,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_002.png,0.9000860347364867,2.6880228519439697,2.9864065647125244,0.0166168212890625,TR,1.4945361125874936,1.4945361125874936,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_003.png,C,TR,NA,0,0,3,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_003.png,0.9558158664021311,2.8490657806396484,2.9807684421539307,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_003.png,1.2647192309123962,3.7505931854248047,2.9655539989471436,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_003.png,1.1140621129493293,3.312121868133545,2.9730136394500732,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_003.png,0.9072577769192688,2.706528663635254,2.983196973800659,0.0166168212890625,TR,1.2647192309123962,1.2647192309123962,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_004.png,C,TR,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_004.png,1.001913942612655,2.9917616844177246,2.986046552658081,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_004.png,1.2204600046838598,3.6311628818511963,2.975241184234619,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_004.png,1.0472514635250938,3.124807834625244,2.9838180541992188,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_004.png,0.9588904540298003,2.8653390407562256,2.9881818294525146,0.0166168212890625,TR,1.2204600046838598,1.2204600046838598,True
matched_bias,True,0.25,add_mean_abs,61,C_TR_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/C_TR_0_J000_005.png,C,TR,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TL_0_J000_005.png,1.0863344526572798,3.2116639614105225,2.956422805786133,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_TR_0_J000_005.png,1.7187195213964643,5.0284342765808105,2.9256863594055176,0.0166168212890625,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BL_0_J000_005.png,1.0475228239635654,3.0988988876342773,2.9583115577697754,0.01647186279296875,/home/yentl/pytorch_gammanet/contour_masks_quad_final/C_BR_0_J000_005.png,0.9039835179079094,2.6806352138519287,2.9653584957122803,0.0166168212890625,TR,1.7187195213964643,1.7187195213964643,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_000.png,straight,BL,NA,0,0,0,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_000.png,0.9807761025699862,2.7509608268737793,2.8048815727233887,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_000.png,0.9637643817831333,2.7037596702575684,2.805415630340576,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_000.png,1.672174119991939,4.654226303100586,2.7833383083343506,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_000.png,0.9213790107512545,2.586078405380249,2.8067476749420166,0.01119232177734375,BL,1.672174119991939,1.672174119991939,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_001.png,straight,BL,NA,0,0,1,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_001.png,1.0196719529470972,2.853926420211792,2.7988672256469727,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_001.png,0.9368506348157465,2.6245529651641846,2.8014636039733887,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_001.png,1.8378211542290932,5.097152233123779,2.7734756469726562,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_001.png,0.9373804499719802,2.626020908355713,2.8014461994171143,0.01119232177734375,BL,1.8378211542290932,1.8378211542290932,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_002.png,straight,BL,NA,0,0,2,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_002.png,1.033127099289869,2.9105758666992188,2.817248582839966,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_002.png,0.9381671937331465,2.6458611488342285,2.820244789123535,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_002.png,1.6157558756809307,4.522505760192871,2.7990031242370605,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_002.png,0.943376186335872,2.6603968143463135,2.820080518722534,0.01119232177734375,BL,1.6157558756809307,1.6157558756809307,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_003.png,straight,BL,NA,0,0,3,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_003.png,1.0667997882928635,2.9995884895324707,2.811763286590576,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_003.png,0.9079965531743297,2.5576138496398926,2.8167660236358643,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_003.png,1.6044973475154818,4.484499454498291,2.7949559688568115,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_003.png,0.9319973209243059,2.6245126724243164,2.8160088062286377,0.01119232177734375,BL,1.6044973475154818,1.6044973475154818,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_004.png,straight,BL,NA,0,0,4,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_004.png,1.031176635507152,2.8854410648345947,2.7982025146484375,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_004.png,0.9181674885274443,2.5724709033966064,2.8017446994781494,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_004.png,1.7271887034137867,4.795678615570068,2.776580572128296,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_004.png,0.9242907861224064,2.589449644088745,2.8015530109405518,0.01119232177734375,BL,1.7271887034137867,1.7271887034137867,True
matched_bias,True,0.25,add_mean_abs,67,straight_BL_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_quad_final/straight_BL_0_J000_005.png,straight,BL,NA,0,0,5,h1_exc,matched_channels,True,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TL_0_J000_005.png,1.0345056769081957,2.912309408187866,2.8151700496673584,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_TR_0_J000_005.png,0.9190909745718648,2.590742826461792,2.818809986114502,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BL_0_J000_005.png,1.6779448978402378,4.689938545227051,2.7950491905212402,0.01119232177734375,/home/yentl/pytorch_gammanet/contour_masks_quad_final/straight_BR_0_J000_005.png,0.9379764381658098,2.6434178352355957,2.81821346282959,0.01119232177734375,BL,1.6779448978402378,1.6779448978402378,True
